mes_aplicacion	semilla_undersampling	semilla_public	ganancia_public_inalcanzable	probabilidad_corte	ganancia_public	ganancia_private	ganancia_completa	
202003	102191	219983	3933750	0.52	3918750	4106250	4068750	
202003	102191	217121	4998750	0.63	4976250	3640312	3907500	
202003	102191	976957	4398750	0.5	4391250	3890625	3990750	
202003	102191	432559	3990000	0.44	3817500	3858750	3850500	
202003	102191	628861	4380000	0.57	4320000	3976875	4045500	
202003	102191	944297	5212500	0.56	5212500	3773438	4061250	
202003	102191	236627	3487500	0.65	3416250	4041562	3916500	
202003	102191	546613	4477500	0.6	4226250	3974062	4024500	
202003	102191	493123	4125000	0.5	4087500	3966562	3990750	
202003	102191	618841	3810000	0.51	3720000	4095938	4020750	
202003	102191	289031	3956250	0.52	3956250	4096875	4068750	
202003	102191	627091	5325000	0.7	5325000	3292500	3699000	
202003	102191	990719	3990000	0.52	3926250	4104375	4068750	
202003	102191	461921	4113750	0.64	4042500	3861562	3897750	
202003	102191	216803	5017500	0.49	4841250	3725625	3948750	
202003	102191	615101	5497500	0.5	5490000	3615938	3990750	
202003	102191	482117	3528750	0.53	3528750	4161562	4035000	
202003	102191	358243	4106250	0.52	4106250	4059375	4068750	
202003	102191	981983	4346250	0.52	4346250	3999375	4068750	
202003	102191	712883	5193750	0.53	5028750	3786562	4035000	
202003	102191	213173	3472500	0.59	3326250	4239375	4056750	
202003	102191	400249	3213750	0.65	3213750	4092188	3916500	
202003	102191	953501	5107500	0.65	5073750	3627188	3916500	
202003	102191	624203	3817500	0.54	3765000	4063125	4003500	
202003	102191	656273	4113750	0.69	4113750	3726562	3804000	
202002	102191	904147	8358750	0.37	8358750	7676250	7812750	
202002	102191	976091	7916250	0.48	7518750	8034375	7931250	
202002	102191	910661	7383750	0.55	7383750	8215312	8049000	
202002	102191	242197	8865000	0.57	8835000	7644375	7882500	
202002	102191	847519	8463750	0.37	8463750	7650000	7812750	
202002	102191	226099	8580000	0.54	8580000	7955625	8080500	
202002	102191	699493	8658750	0.46	8553750	7686562	7860000	
202002	102191	275339	8385000	0.54	8160000	8060625	8080500	
202002	102191	751423	8081250	0.49	8081250	8023125	8034750	
202002	102191	844523	8940000	0.5	8940000	7870312	8084250	
202002	102191	577531	7773750	0.43	7773750	8055000	7998750	
202002	102191	955139	8647500	0.44	8542500	7873125	8007000	
202002	102191	929311	9266250	0.4	9266250	7551562	7894500	
202002	102191	923441	8711250	0.43	8666250	7831875	7998750	
202002	102191	372847	7185000	0.53	7113750	8325000	8082750	
202002	102191	778187	8055000	0.49	8055000	8029688	8034750	
202002	102191	102913	9555000	0.55	9476250	7692188	8049000	
202002	102191	923179	7800000	0.61	7747500	7198125	7308000	
202002	102191	356929	8572500	0.56	8572500	7925625	8055000	
202002	102191	488617	7717500	0.42	7612500	8033438	7949250	
202002	102191	579869	8846250	0.4	8846250	7656562	7894500	
202002	102191	869299	7140000	0.39	7136250	8115000	7919250	
202002	102191	702469	7878750	0.43	7803750	8047500	7998750	
202002	102191	877367	9311250	0.53	9311250	7775625	8082750	
202002	102191	737281	9723750	0.55	9723750	7630312	8049000	
202002	102191	659473	8726250	0.44	8726250	7827188	8007000	
202002	102191	370399	8621250	0.55	8621250	7905938	8049000	
202002	102191	561529	8246250	0.5	8122500	8074688	8084250	
202002	102191	813199	8797500	0.53	8685000	7932188	8082750	
202002	102191	128969	8201250	0.43	8088750	7976250	7998750	
202002	102191	242377	8456250	0.56	8456250	7954688	8055000	
202002	102191	906823	8718750	0.52	8538750	7836562	7977000	
202002	102191	461603	7338750	0.51	7260000	8172188	7989750	
202002	102191	590963	8010000	0.49	7916250	8064375	8034750	
202002	102191	366217	8591250	0.34	8396250	7406250	7604250	
202002	102191	780631	8913750	0.47	8745000	7741875	7942500	
202002	102191	902179	8025000	0.55	7908750	8084062	8049000	
202002	102191	651029	9585000	0.37	9431250	7408125	7812750	
202002	102191	511691	7751250	0.53	7751250	8165625	8082750	
202002	102191	259387	7867500	0.42	7867500	7969688	7949250	
202002	102191	221071	8381250	0.38	8220000	7795312	7880250	
202002	102191	538301	9296250	0.38	9296250	7526250	7880250	
202002	102191	706913	6960000	0.54	6907500	8373750	8080500	
202002	102191	212999	8748750	0.55	8685000	7890000	8049000	
202002	102191	647321	7781250	0.44	7781250	8063438	8007000	
202002	102191	167623	7470000	0.42	7245000	8125312	7949250	
202002	102191	222163	8658750	0.49	8542500	7907812	8034750	
202002	102191	920687	9446250	0.5	9446250	7743750	8084250	
202002	102191	167213	7728750	0.54	7567500	8208750	8080500	
202002	102191	325673	8182500	0.4	8156250	7829062	7894500	
202002	102191	132233	8936250	0.5	8805000	7904062	8084250	
202002	102191	284227	8550000	0.49	8441250	7933125	8034750	
202002	102191	876181	9221250	0.49	9108750	7766250	8034750	
202002	102191	978233	8193750	0.39	8186250	7852500	7919250	
202002	102191	355457	8212500	0.52	7916250	7992188	7977000	
202002	102191	641513	9255000	0.47	9255000	7614375	7942500	
202002	102191	737969	7095000	0.49	7095000	8269688	8034750	
202002	102191	838139	8141250	0.55	8141250	8025938	8049000	
202002	102191	544759	7601250	0.53	7601250	8203125	8082750	
202002	102191	617791	8542500	0.43	8542500	7862812	7998750	
202002	102191	577169	8092500	0.42	7946250	7950000	7949250	
202002	102191	414241	7653750	0.54	7432500	8242500	8080500	
202002	102191	415823	8711250	0.51	8662500	7821562	7989750	
202002	102191	992917	7218750	0.53	7200000	8303438	8082750	
202002	102191	433861	8156250	0.4	8148750	7830938	7894500	
202002	102191	730421	7950000	0.39	7931250	7916250	7919250	
202002	102191	586237	8943750	0.5	8906250	7878750	8084250	
202002	102191	123701	8351250	0.56	8351250	7980938	8055000	
202002	102191	221077	8370000	0.5	8370000	8012812	8084250	
202002	102191	476167	9318750	0.56	9236250	7759688	8055000	
202002	102191	794569	8962500	0.43	8962500	7757812	7998750	
202002	102191	380909	7856250	0.55	7856250	8097188	8049000	
202002	102191	631039	8576250	0.49	8576250	7899375	8034750	
202002	102191	862541	7800000	0.49	7800000	8093438	8034750	
202002	102191	260551	9371250	0.56	9371250	7725938	8055000	
202002	102191	219983	7747500	0.36	7747500	7679062	7692750	
202002	102191	217121	8583750	0.42	8583750	7790625	7949250	
202002	102191	976957	8943750	0.53	8846250	7891875	8082750	
202002	102191	432559	7286250	0.47	7091250	8155312	7942500	
202002	102191	628861	8092500	0.55	8021250	8055938	8049000	
202002	102191	944297	8718750	0.42	8666250	7770000	7949250	
202002	102191	236627	8887500	0.53	8752500	7915312	8082750	
202002	102191	546613	7987500	0.54	7931250	8117812	8080500	
202002	102191	493123	7455000	0.56	7425000	8212500	8055000	
202002	102191	618841	8628750	0.48	8523750	7783125	7931250	
202002	102191	289031	9502500	0.53	9292500	7780312	8082750	
202002	102191	627091	7665000	0.56	7665000	8152500	8055000	
202002	102191	990719	8520000	0.5	8370000	8012812	8084250	
202002	102191	461921	8163750	0.42	8062500	7920938	7949250	
202002	102191	216803	7631250	0.4	7631250	7960312	7894500	
202002	102191	615101	8186250	0.42	8062500	7920938	7949250	
202002	102191	482117	7728750	0.58	7728750	7609688	7633500	
202002	102191	358243	7773750	0.54	7687500	8178750	8080500	
202002	102191	981983	8298750	0.49	8197500	7994062	8034750	
202002	102191	712883	9007500	0.56	9007500	7816875	8055000	
202002	102191	213173	9397500	0.54	9397500	7751250	8080500	
202002	102191	400249	8820000	0.39	8760000	7709062	7919250	
202002	102191	953501	7961250	0.54	7905000	8124375	8080500	
202002	102191	624203	9427500	0.57	9427500	7496250	7882500	
202002	102191	656273	7743750	0.51	7578750	8092500	7989750	
202001	102191	904147	11550000	0.46	11550000	12019688	11925750	
202001	102191	976091	13286250	0.44	13158750	11526562	11853000	
202001	102191	910661	12712500	0.45	12682500	11697188	11894250	
202001	102191	242197	12660000	0.56	12476250	11064375	11346750	
202001	102191	847519	11490000	0.47	11490000	11990625	11890500	
202001	102191	226099	11621250	0.46	11583750	12011250	11925750	
202001	102191	699493	11261250	0.47	11205000	12061875	11890500	
202001	102191	275339	11025000	0.42	10916250	11931562	11728500	
202001	102191	751423	11621250	0.51	11621250	11618438	11619000	
202001	102191	844523	11426250	0.47	11366250	12021562	11890500	
202001	102191	577531	12033750	0.5	11876250	11659688	11703000	
202001	102191	955139	13016250	0.47	13016250	11609062	11890500	
202001	102191	929311	13057500	0.43	13057500	11535938	11840250	
202001	102191	923441	11812500	0.54	11812500	11480625	11547000	
202001	102191	372847	10773750	0.39	10616250	1.2e+07	11723250	
202001	102191	778187	12825000	0.4	12825000	11346562	11642250	
202001	102191	102913	13792500	0.46	13792500	11459062	11925750	
202001	102191	923179	13526250	0.61	13526250	10402500	11027250	
202001	102191	356929	12731250	0.44	12708750	11639062	11853000	
202001	102191	488617	12465000	0.48	12465000	11672812	11831250	
202001	102191	579869	13046250	0.44	13046250	11554688	11853000	
202001	102191	869299	12990000	0.43	12990000	11552812	11840250	
202001	102191	702469	11643750	0.38	11583750	11698125	11675250	
202001	102191	877367	12026250	0.38	11962500	11603438	11675250	
202001	102191	737281	12330000	0.47	12330000	11780625	11890500	
202001	102191	659473	10856250	0.32	10856250	11474062	11350500	
202001	102191	370399	13800000	0.47	13800000	11413125	11890500	
202001	102191	561529	11250000	0.46	11246250	12095625	11925750	
202001	102191	813199	13038750	0.42	12881250	11440312	11728500	
202001	102191	128969	12108750	0.45	12108750	11840625	11894250	
202001	102191	242377	12697500	0.39	12543750	11518125	11723250	
202001	102191	906823	12300000	0.45	12217500	11813438	11894250	
202001	102191	461603	11715000	0.43	11621250	11895000	11840250	
202001	102191	590963	12918750	0.42	12795000	11461875	11728500	
202001	102191	366217	12393750	0.47	12393750	11764688	11890500	
202001	102191	780631	11865000	0.47	11790000	11915625	11890500	
202001	102191	902179	11441250	0.31	11246250	11187188	11199000	
202001	102191	651029	11842500	0.44	11737500	11881875	11853000	
202001	102191	511691	13222500	0.55	13170000	10989375	11425500	
202001	102191	259387	11055000	0.45	11055000	12104062	11894250	
202001	102191	221071	12903750	0.46	12903750	11681250	11925750	
202001	102191	538301	13368750	0.5	13368750	11286562	11703000	
202001	102191	706913	13177500	0.46	13162500	11616562	11925750	
202001	102191	212999	13305000	0.48	13305000	11462812	11831250	
202001	102191	647321	11276250	0.51	11175000	11730000	11619000	
202001	102191	167623	11958750	0.48	11861250	11823750	11831250	
202001	102191	222163	13488750	0.43	13488750	11428125	11840250	
202001	102191	920687	12450000	0.49	12401250	11598750	11759250	
202001	102191	167213	13275000	0.46	13132500	11624062	11925750	
202001	102191	325673	12221250	0.43	12221250	11745000	11840250	
202001	102191	132233	12213750	0.45	12213750	11814375	11894250	
202001	102191	284227	11842500	0.5	11628750	11721562	11703000	
202001	102191	876181	9982500	0.45	9978750	12373125	11894250	
202001	102191	978233	12045000	0.5	11880000	11658750	11703000	
202001	102191	355457	12322500	0.49	12247500	11637188	11759250	
202001	102191	641513	12866250	0.39	12866250	11437500	11723250	
202001	102191	737969	12802500	0.61	12723750	10603125	11027250	
202001	102191	838139	11426250	0.45	11197500	12068438	11894250	
202001	102191	544759	12236250	0.42	12060000	11645625	11728500	
202001	102191	617791	12390000	0.48	12390000	11691562	11831250	
202001	102191	577169	12217500	0.46	12112500	11879062	11925750	
202001	102191	414241	11606250	0.46	11606250	12005625	11925750	
202001	102191	415823	11463750	0.46	11463750	12041250	11925750	
202001	102191	992917	11658750	0.47	11535000	11979375	11890500	
202001	102191	433861	11673750	0.49	11482500	11828438	11759250	
202001	102191	730421	11906250	0.49	11906250	11722500	11759250	
202001	102191	586237	12266250	0.55	12131250	11249062	11425500	
202001	102191	123701	12652500	0.46	12652500	11744062	11925750	
202001	102191	221077	11576250	0.54	11463750	11567812	11547000	
202001	102191	476167	10916250	0.45	10916250	12138750	11894250	
202001	102191	794569	10796250	0.48	10796250	12090000	11831250	
202001	102191	380909	12071250	0.51	12015000	11520000	11619000	
202001	102191	631039	11253750	0.54	11253750	11620312	11547000	
202001	102191	862541	12450000	0.46	12450000	11794688	11925750	
202001	102191	260551	12558750	0.43	12536250	11666250	11840250	
202001	102191	219983	11220000	0.47	11081250	12092812	11890500	
202001	102191	217121	12982500	0.46	12967500	11665312	11925750	
202001	102191	976957	12787500	0.46	12787500	11710312	11925750	
202001	102191	432559	11752500	0.5	11752500	11690625	11703000	
202001	102191	628861	11448750	0.52	11171250	11683125	11580750	
202001	102191	944297	12877500	0.44	12877500	11596875	11853000	
202001	102191	236627	12056250	0.46	12030000	11899688	11925750	
202001	102191	546613	12551250	0.5	12330000	11546250	11703000	
202001	102191	493123	12645000	0.45	12645000	11706562	11894250	
202001	102191	618841	12225000	0.44	11970000	11823750	11853000	
202001	102191	289031	11370000	0.53	11253750	11632500	11556750	
202001	102191	627091	12326250	0.45	12131250	11835000	11894250	
202001	102191	990719	12183750	0.53	12183750	11400000	11556750	
202001	102191	461921	11973750	0.47	11973750	11869688	11890500	
202001	102191	216803	12251250	0.39	12251250	11591250	11723250	
202001	102191	615101	12007500	0.5	12007500	11626875	11703000	
202001	102191	482117	13053750	0.29	13053750	10642500	11124750	
202001	102191	358243	11385000	0.37	11036250	11699062	11566500	
202001	102191	981983	11996250	0.39	11996250	11655000	11723250	
202001	102191	712883	11283750	0.45	11283750	12046875	11894250	
202001	102191	213173	12281250	0.47	12281250	11792812	11890500	
202001	102191	400249	11595000	0.38	11595000	11695312	11675250	
202001	102191	953501	12172500	0.45	12172500	11824688	11894250	
202001	102191	624203	13177500	0.5	13102500	11353125	11703000	
202001	102191	656273	12731250	0.44	12450000	11703750	11853000	
201912	102191	904147	17497500	0.34	17497500	15090938	15572250	
201912	102191	976091	15847500	0.42	15810000	15669375	15697500	
201912	102191	910661	16038750	0.42	16038750	15612188	15697500	
201912	102191	242197	15442500	0.38	15281250	15548438	15495000	
201912	102191	847519	15896250	0.4	15896250	15597188	15657000	
201912	102191	226099	16526250	0.41	16365000	15484688	15660750	
201912	102191	699493	16173750	0.42	16173750	15578438	15697500	
201912	102191	275339	14865000	0.36	14865000	15891562	15686250	
201912	102191	751423	16083750	0.41	15945000	15589688	15660750	
201912	102191	844523	17448750	0.47	17355000	14883750	15378000	
201912	102191	577531	15731250	0.46	15180000	15467812	15410250	
201912	102191	955139	16143750	0.33	16023750	15292500	15438750	
201912	102191	929311	16676250	0.36	16458750	15493125	15686250	
201912	102191	923441	15461250	0.43	15442500	15609375	15576000	
201912	102191	372847	16432500	0.44	16383750	15305625	15521250	
201912	102191	778187	16230000	0.5	16200000	14805000	15084000	
201912	102191	102913	16128750	0.34	16128750	15433125	15572250	
201912	102191	923179	15322500	0.52	15322500	14794688	14900250	
201912	102191	356929	17928750	0.4	17613750	15167812	15657000	
201912	102191	488617	15596250	0.46	15596250	15363750	15410250	
201912	102191	579869	16098750	0.35	15892500	15527812	15600750	
201912	102191	869299	15390000	0.53	15390000	14637188	14787750	
201912	102191	702469	16905000	0.44	16905000	15175312	15521250	
201912	102191	877367	15360000	0.43	15041250	15709688	15576000	
201912	102191	737281	17377500	0.42	17377500	15277500	15697500	
201912	102191	659473	15146250	0.42	15045000	15860625	15697500	
201912	102191	370399	16650000	0.36	16642500	15447188	15686250	
201912	102191	561529	15307500	0.33	15296250	15474375	15438750	
201912	102191	813199	16721250	0.36	16597500	15458438	15686250	
201912	102191	128969	15678750	0.31	15678750	15360938	15424500	
201912	102191	242377	15832500	0.36	15832500	15649688	15686250	
201912	102191	906823	16237500	0.44	16237500	15342188	15521250	
201912	102191	461603	15525000	0.41	15525000	15694688	15660750	
201912	102191	590963	16162500	0.35	15851250	15538125	15600750	
201912	102191	366217	13987500	0.49	13916250	15544688	15219000	
201912	102191	780631	16436250	0.38	16087500	15346875	15495000	
201912	102191	902179	17246250	0.41	16736250	15391875	15660750	
201912	102191	651029	15573750	0.39	15547500	15559688	15557250	
201912	102191	511691	16271250	0.37	16271250	15550312	15694500	
201912	102191	259387	14681250	0.43	14576250	15825938	15576000	
201912	102191	221071	15022500	0.4	15022500	15815625	15657000	
201912	102191	538301	14456250	0.41	14418750	15971250	15660750	
201912	102191	706913	15288750	0.4	15288750	15749062	15657000	
201912	102191	212999	15750000	0.42	15750000	15684375	15697500	
201912	102191	647321	15626250	0.47	15626250	15315938	15378000	
201912	102191	167623	16777500	0.4	16661250	15405938	15657000	
201912	102191	222163	16432500	0.37	16432500	15510000	15694500	
201912	102191	920687	16511250	0.37	16511250	15490312	15694500	
201912	102191	167213	16102500	0.43	16102500	15444375	15576000	
201912	102191	325673	14838750	0.32	14838750	15548438	15406500	
201912	102191	132233	15532500	0.34	15532500	15582188	15572250	
201912	102191	284227	15345000	0.38	15217500	15564375	15495000	
201912	102191	876181	15502500	0.41	15412500	15722812	15660750	
201912	102191	978233	15277500	0.41	15277500	15756562	15660750	
201912	102191	355457	14726250	0.37	14726250	15936562	15694500	
201912	102191	641513	14130000	0.31	14130000	15748125	15424500	
201912	102191	737969	17606250	0.37	17606250	15216562	15694500	
201912	102191	838139	13837500	0.34	13837500	16005938	15572250	
201912	102191	544759	15521250	0.37	15521250	15737812	15694500	
201912	102191	617791	15157500	0.4	15015000	15817500	15657000	
201912	102191	577169	14951250	0.41	14940000	15840938	15660750	
201912	102191	414241	17396250	0.36	17328750	15275625	15686250	
201912	102191	415823	14651250	0.39	14193750	15898125	15557250	
201912	102191	992917	16188750	0.37	16098750	15593438	15694500	
201912	102191	433861	17182500	0.4	17047500	15309375	15657000	
201912	102191	730421	15581250	0.42	15487500	15750000	15697500	
201912	102191	586237	16841250	0.37	16777500	15423750	15694500	
201912	102191	123701	15555000	0.41	15030000	15818438	15660750	
201912	102191	221077	14602500	0.41	14587500	15929062	15660750	
201912	102191	476167	16027500	0.4	15798750	15621562	15657000	
201912	102191	794569	15097500	0.37	14932500	15885000	15694500	
201912	102191	380909	15532500	0.39	15228750	15639375	15557250	
201912	102191	631039	16473750	0.37	16473750	15499688	15694500	
201912	102191	862541	15588750	0.39	15165000	15655312	15557250	
201912	102191	260551	14812500	0.35	14760000	15810938	15600750	
201912	102191	219983	16410000	0.39	16215000	15392812	15557250	
201912	102191	217121	16515000	0.46	16515000	15134062	15410250	
201912	102191	976957	15352500	0.42	15352500	15783750	15697500	
201912	102191	432559	17928750	0.41	17902500	15100312	15660750	
201912	102191	628861	16496250	0.4	16301250	15495938	15657000	
201912	102191	944297	15300000	0.37	15300000	15793125	15694500	
201912	102191	236627	16698750	0.4	16646250	15409688	15657000	
201912	102191	546613	16931250	0.48	16931250	14829375	15249750	
201912	102191	493123	16031250	0.41	16031250	15568125	15660750	
201912	102191	618841	17238750	0.46	17238750	14953125	15410250	
201912	102191	289031	15930000	0.43	15393750	15621562	15576000	
201912	102191	627091	16743750	0.4	16743750	15385312	15657000	
201912	102191	990719	16256250	0.35	16181250	15455625	15600750	
201912	102191	461921	17036250	0.41	17036250	15316875	15660750	
201912	102191	216803	15097500	0.48	14913750	15333750	15249750	
201912	102191	615101	16320000	0.45	16057500	15255938	15416250	
201912	102191	482117	15566250	0.4	15566250	15679688	15657000	
201912	102191	358243	15813750	0.4	15633750	15662812	15657000	
201912	102191	981983	15495000	0.4	15345000	15735000	15657000	
201912	102191	712883	15562500	0.51	15431250	14838750	14957250	
201912	102191	213173	16447500	0.41	16312500	15497812	15660750	
201912	102191	400249	16503750	0.45	16143750	15234375	15416250	
201912	102191	953501	18150000	0.43	18138750	14935312	15576000	
201912	102191	624203	15041250	0.4	14861250	15855938	15657000	
201912	102191	656273	15022500	0.34	15022500	15709688	15572250	
201911	102191	904147	13121250	0.47	13121250	12367500	12518250	
201911	102191	976091	13833750	0.31	13781250	12299062	12595500	
201911	102191	910661	13983750	0.38	13980000	12409688	12723750	
201911	102191	242197	13743750	0.34	13575000	12440625	12667500	
201911	102191	847519	13110000	0.52	12956250	12487500	12581250	
201911	102191	226099	12135000	0.49	11928750	12707812	12552000	
201911	102191	699493	13773750	0.39	13428750	12533438	12712500	
201911	102191	275339	11265000	0.52	10908750	12999375	12581250	
201911	102191	751423	13252500	0.35	13252500	12570938	12707250	
201911	102191	844523	13046250	0.36	13046250	12742500	12803250	
201911	102191	577531	12986250	0.43	12986250	12483750	12584250	
201911	102191	955139	12705000	0.39	12690000	12718125	12712500	
201911	102191	929311	14141250	0.27	14141250	12165000	12560250	
201911	102191	923441	12262500	0.34	12232500	12776250	12667500	
201911	102191	372847	13312500	0.25	13312500	12122812	12360750	
201911	102191	778187	13927500	0.43	13860000	12265312	12584250	
201911	102191	102913	12708750	0.36	12708750	12826875	12803250	
201911	102191	923179	12461250	0.42	12435000	12569062	12542250	
201911	102191	356929	11790000	0.52	11790000	12779062	12581250	
201911	102191	488617	11546250	0.44	11531250	12789375	12537750	
201911	102191	579869	12971250	0.57	12971250	11493750	11789250	
201911	102191	869299	14051250	0.41	13860000	12335625	12640500	
201911	102191	702469	13890000	0.36	13890000	12531562	12803250	
201911	102191	877367	13710000	0.25	13485000	12079688	12360750	
201911	102191	737281	12318750	0.38	12213750	12851250	12723750	
201911	102191	659473	12697500	0.24	12311250	12359062	12349500	
201911	102191	370399	13770000	0.29	13770000	12178125	12496500	
201911	102191	561529	12086250	0.28	12086250	12525000	12437250	
201911	102191	813199	12217500	0.41	12217500	12746250	12640500	
201911	102191	128969	12761250	0.23	12547500	12184688	12257250	
201911	102191	242377	12300000	0.39	12300000	12815625	12712500	
201911	102191	906823	13582500	0.44	13582500	12276562	12537750	
201911	102191	461603	12660000	0.36	12660000	12839062	12803250	
201911	102191	590963	13657500	0.46	13560000	12311250	12561000	
201911	102191	366217	13016250	0.36	12911250	12776250	12803250	
201911	102191	780631	12798750	0.38	12693750	12731250	12723750	
201911	102191	902179	15041250	0.36	15041250	12243750	12803250	
201911	102191	651029	15015000	0.49	14658750	12025312	12552000	
201911	102191	511691	12630000	0.49	12480000	12570000	12552000	
201911	102191	259387	13241250	0.41	13241250	12490312	12640500	
201911	102191	221071	12765000	0.29	12615000	12466875	12496500	
201911	102191	538301	12333750	0.36	12333750	12920625	12803250	
201911	102191	706913	12176250	0.51	12086250	12578438	12480000	
201911	102191	212999	13395000	0.31	13350000	12406875	12595500	
201911	102191	647321	13593750	0.52	13593750	12328125	12581250	
201911	102191	167623	12892500	0.33	12570000	12508125	12520500	
201911	102191	222163	12862500	0.39	12480000	12770625	12712500	
201911	102191	920687	14133750	0.48	14133750	12128438	12529500	
201911	102191	167213	13713750	0.31	13398750	12394688	12595500	
201911	102191	325673	14130000	0.38	13953750	12416250	12723750	
201911	102191	132233	13387500	0.37	13383750	12576562	12738000	
201911	102191	284227	13413750	0.52	13413750	12373125	12581250	
201911	102191	876181	12543750	0.39	12397500	12791250	12712500	
201911	102191	978233	12247500	0.49	12247500	12628125	12552000	
201911	102191	355457	13653750	0.35	13511250	12506250	12707250	
201911	102191	641513	12723750	0.33	12667500	12483750	12520500	
201911	102191	737969	12273750	0.54	12202500	12322500	12298500	
201911	102191	838139	12671250	0.29	12611250	12467812	12496500	
201911	102191	544759	12825000	0.46	12825000	12495000	12561000	
201911	102191	617791	11565000	0.35	11310000	13056562	12707250	
201911	102191	577169	13916250	0.26	13916250	12075000	12443250	
